user,date,transaction_type,amount
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-18,DEBIT,78517
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-03-27,DEBIT,97540
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-04,DEBIT,29282
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-10-06,DEBIT,92600
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-10-18,DEBIT,30403
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-01-22,DEBIT,68587
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-30,DEBIT,44993
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-24,DEBIT,48692
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-01,CREDIT,32944
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-20,CREDIT,87399
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-03-26,DEBIT,7722
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-01-05,DEBIT,22451
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-05-26,CREDIT,38827
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-15,CREDIT,64470
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-09-14,DEBIT,78164
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-09-09,CREDIT,59559
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-02-20,CREDIT,23121
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-11-25,DEBIT,26486
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-11,CREDIT,17512
7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-15,CREDIT,38634
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-05,DEBIT,18510
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-23,DEBIT,42318
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-01-28,CREDIT,66369
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-14,CREDIT,73497
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-22,CREDIT,2336
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-25,CREDIT,40835
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-28,DEBIT,72293
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-03,CREDIT,15698
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-15,CREDIT,4736
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-15,DEBIT,39144
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-16,DEBIT,43145
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-07,DEBIT,55323
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-01,CREDIT,12395
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-04,DEBIT,80280
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-21,CREDIT,26442
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-05,CREDIT,21564
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-14,DEBIT,65618
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-02,CREDIT,31894
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-30,CREDIT,66584
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-24,DEBIT,2063
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-30,CREDIT,54903
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-23,DEBIT,58336
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-12,CREDIT,65863
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-26,DEBIT,45387
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-06,DEBIT,84573
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-10,DEBIT,19901
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-12,CREDIT,54429
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-14,DEBIT,77645
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-20,CREDIT,39193
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-03-26,DEBIT,48598
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-19,DEBIT,30405
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-23,CREDIT,34372
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-12,CREDIT,95899
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-28,DEBIT,21628
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-01-25,DEBIT,9579
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-15,CREDIT,18479
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-01,CREDIT,73211
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-03-23,DEBIT,99116
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-06,DEBIT,35596
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-04,CREDIT,86004
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-11,CREDIT,85205
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-30,DEBIT,58029
d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-09,CREDIT,35368
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-22,DEBIT,34218
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-12-13,CREDIT,40845
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-03,CREDIT,11942
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-03-18,DEBIT,65288
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-08-03,DEBIT,68932
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-12-10,CREDIT,18559
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-01-21,CREDIT,25759
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-08-31,DEBIT,73547
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-09-06,DEBIT,49205
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-26,CREDIT,6352
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-19,CREDIT,56426
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-02-18,CREDIT,59168
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-03-29,DEBIT,47931
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-19,CREDIT,28206
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-29,CREDIT,169
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-09-30,CREDIT,18334
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-29,DEBIT,96707
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-11-05,DEBIT,94156
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-03,DEBIT,23596
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-06-01,CREDIT,64706
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-02-14,CREDIT,46675
29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-05-17,DEBIT,58810
42958657-5663-4f13-b3ba-9189ab1358e3,2020-08-03,DEBIT,9131
42958657-5663-4f13-b3ba-9189ab1358e3,2020-10-24,CREDIT,73036
42958657-5663-4f13-b3ba-9189ab1358e3,2020-04-12,CREDIT,84349
42958657-5663-4f13-b3ba-9189ab1358e3,2020-01-23,DEBIT,448
09792e1a-26b4-49b9-ba11-538dd0f07485,2020-11-22,CREDIT,36324
09792e1a-26b4-49b9-ba11-538dd0f07485,2020-01-18,CREDIT,86144
09792e1a-26b4-49b9-ba11-538dd0f07485,2020-02-15,DEBIT,29845
09792e1a-26b4-49b9-ba11-538dd0f07485,2020-07-08,CREDIT,61632
09792e1a-26b4-49b9-ba11-538dd0f07485,2020-08-27,DEBIT,83308
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-01-29,DEBIT,97341
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-07-13,CREDIT,40575
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-05,DEBIT,51997
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-03,DEBIT,40720
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-30,CREDIT,26505
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-06-11,DEBIT,29412
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-12-15,CREDIT,7499
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-05,DEBIT,32376
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-05,CREDIT,49211
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-24,DEBIT,82293
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-04-21,CREDIT,69091
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-14,CREDIT,72593
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-05-01,DEBIT,99131
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-12-04,DEBIT,81758
beede4bb-07ce-4705-a126-7d2aa70945a7,2020-07-05,CREDIT,53908
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-09-12,CREDIT,84588
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-03,DEBIT,26204
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-02-15,DEBIT,10950
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-01,CREDIT,77831
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-12-17,DEBIT,43670
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-08-16,DEBIT,69122
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-09-06,DEBIT,10349
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-25,DEBIT,89810
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-17,CREDIT,45079
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-04-27,DEBIT,8201
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-07-05,CREDIT,72468
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-10,CREDIT,58432
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-12-18,DEBIT,69140
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-21,DEBIT,37273
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-08-18,DEBIT,96328
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-11-11,DEBIT,51330
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-02-04,DEBIT,48750
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-07-30,CREDIT,56177
d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-11,DEBIT,34849
2ea439b2-59f0-4db3-b134-72c352a1f021,2020-01-29,DEBIT,29402
2ea439b2-59f0-4db3-b134-72c352a1f021,2020-04-02,CREDIT,6595
2ea439b2-59f0-4db3-b134-72c352a1f021,2020-11-10,CREDIT,92104
2ea439b2-59f0-4db3-b134-72c352a1f021,2020-02-10,CREDIT,28666
2ea439b2-59f0-4db3-b134-72c352a1f021,2020-04-27,CREDIT,32305
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-26,DEBIT,94780
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-26,CREDIT,87181
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-29,CREDIT,65702
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-16,CREDIT,63918
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-12,DEBIT,37297
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-07-02,DEBIT,28260
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-05-24,CREDIT,76391
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-03,DEBIT,53221
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-02-21,CREDIT,5403
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-25,CREDIT,86971
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-19,CREDIT,52705
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-06,CREDIT,1448
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-07,CREDIT,60338
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-08-01,DEBIT,88097
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-02-01,CREDIT,11873
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-24,DEBIT,26367
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-10,DEBIT,76279
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-19,CREDIT,82474
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-08-23,DEBIT,82503
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-09-28,CREDIT,59460
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-10-30,DEBIT,19811
c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-06,CREDIT,16067
9fbdb5ba-ce36-4990-a27b-b129fbd2c735,2020-06-17,CREDIT,79092
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-10-07,DEBIT,41205
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-02,DEBIT,78043
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-03,DEBIT,55891
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-15,DEBIT,77814
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-04,DEBIT,30844
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-20,CREDIT,46558
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-28,DEBIT,22149
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-15,CREDIT,97551
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-10,CREDIT,20892
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-02,CREDIT,1701
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-21,CREDIT,42994
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-24,DEBIT,37582
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-12,DEBIT,94334
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-25,DEBIT,60646
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-08,CREDIT,98007
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-06,CREDIT,249
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-06,DEBIT,46828
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-15,CREDIT,13662
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-02-24,DEBIT,16046
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-06,CREDIT,43515
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-13,DEBIT,69131
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-18,DEBIT,71148
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-27,DEBIT,40334
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-03,DEBIT,1334
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-20,CREDIT,66258
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-26,CREDIT,28501
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-11,CREDIT,24753
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-24,CREDIT,94521
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-01-30,CREDIT,46269
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-11,DEBIT,54211
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-03,CREDIT,13123
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-20,CREDIT,1997
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-30,CREDIT,5613
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-02,CREDIT,15785
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-16,CREDIT,43368
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-02,CREDIT,21949
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-21,CREDIT,20071
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-26,DEBIT,18085
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-25,DEBIT,83432
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-17,CREDIT,53953
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-20,CREDIT,48928
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-12,DEBIT,62722
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-30,CREDIT,59977
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-17,DEBIT,56428
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-22,CREDIT,63098
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-08,DEBIT,70315
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-02,CREDIT,93434
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-24,DEBIT,32490
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-10-23,DEBIT,62404
695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-11,CREDIT,79129
32bece99-5550-4a71-aa91-befa9e8381d0,2020-08-16,DEBIT,90838
32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-21,CREDIT,76097
32bece99-5550-4a71-aa91-befa9e8381d0,2020-12-11,CREDIT,84637
32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-13,CREDIT,17517
32bece99-5550-4a71-aa91-befa9e8381d0,2020-04-25,DEBIT,47158
32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-28,CREDIT,98109
32bece99-5550-4a71-aa91-befa9e8381d0,2020-07-03,CREDIT,6413
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-03-22,CREDIT,47872
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-08-19,CREDIT,19017
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-11-09,DEBIT,34497
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-06-09,DEBIT,42462
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-10,CREDIT,8025
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-07-19,CREDIT,22326
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-14,CREDIT,90987
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-01-13,DEBIT,22456
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-26,DEBIT,68287
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-01-08,CREDIT,54457
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-07-28,CREDIT,11498
6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-21,DEBIT,80561
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-09,CREDIT,27688
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-29,CREDIT,10669
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-15,DEBIT,18498
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-09,DEBIT,18208
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-05-29,CREDIT,19241
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-22,CREDIT,12273
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-07,CREDIT,55311
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-14,CREDIT,47096
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-26,DEBIT,86002
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-24,CREDIT,15398
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-20,DEBIT,21108
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-18,CREDIT,45602
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-16,CREDIT,83909
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-05,DEBIT,92923
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-01,CREDIT,97036
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-31,CREDIT,99982
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-17,CREDIT,49394
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-16,DEBIT,19418
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-04-22,CREDIT,95234
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-17,DEBIT,26621
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-28,DEBIT,31985
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-15,DEBIT,24408
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-19,DEBIT,15185
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-12-21,DEBIT,76696
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-05-26,CREDIT,21025
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-24,DEBIT,17832
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-20,DEBIT,40728
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-08-03,DEBIT,56441
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-28,CREDIT,66487
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-06,CREDIT,59148
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-02,CREDIT,97649
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-12-21,CREDIT,79761
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-05,CREDIT,45773
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-09,CREDIT,27267
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-30,CREDIT,41579
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-06,CREDIT,87418
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-27,CREDIT,90391
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-08-09,CREDIT,6478
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-10-28,DEBIT,57455
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-30,DEBIT,60277
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-04,CREDIT,42528
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-23,CREDIT,11086
28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-21,CREDIT,66584
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-03,DEBIT,50141
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-20,DEBIT,60905
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-12,DEBIT,15211
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-28,DEBIT,43240
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-14,CREDIT,16355
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-01,DEBIT,14278
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-14,DEBIT,95357
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-28,CREDIT,16182
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-03,DEBIT,81427
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-05,DEBIT,98281
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-20,CREDIT,23714
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-15,CREDIT,66208
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-29,CREDIT,41956
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-01-19,DEBIT,13722
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-04,DEBIT,6626
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-05-07,DEBIT,18954
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-20,CREDIT,52805
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-15,DEBIT,76689
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-04,DEBIT,8561
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-22,CREDIT,99820
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-08,CREDIT,73074
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-09-16,DEBIT,73421
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-27,DEBIT,98064
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-04,DEBIT,6578
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-07,DEBIT,39301
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-03,CREDIT,77921
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-05-21,DEBIT,39300
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-02,CREDIT,49978
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-23,CREDIT,61709
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-19,DEBIT,23250
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-17,CREDIT,36011
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-07,CREDIT,11518
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-06,CREDIT,14526
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-30,CREDIT,85122
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-17,CREDIT,40925
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-09-21,CREDIT,59245
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-01-25,CREDIT,35829
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-01,CREDIT,62666
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-01,CREDIT,69460
1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-03,CREDIT,94910
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-25,CREDIT,75486
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-17,CREDIT,2227
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-24,DEBIT,93137
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-22,CREDIT,79750
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-18,CREDIT,8270
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-14,DEBIT,84839
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-12,DEBIT,71451
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-02-12,DEBIT,63731
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-27,CREDIT,33792
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-15,CREDIT,43468
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-09,CREDIT,66961
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-04-20,DEBIT,76734
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-05,CREDIT,25123
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-12,DEBIT,78260
7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-01-07,CREDIT,31023
